0, 0.491051, -0.120439, 0.865658, -0.184949, -3.12705, -0.131108, 0.0701787, -0.185483, -0.157283, 0.72006, 0.228384, -0.610425, -0.149816, 0.469747, -0.254366, 0.161521, -0.0481741, 0.0434277, -0.632018, 0.0482667, -0.0388311, -0.0118658, 0.0594398
0.00833333, 0.483238, -0.119897, 0.863161, -0.188069, -3.12603, -0.133145, 0.0534856, -0.183925, -0.140788, 0.696293, 0.205914, -0.616893, -0.145562, 0.478056, -0.247386, 0.16911, -0.049731, 0.0397448, -0.641599, 0.0493138, -0.0385812, -0.0157954, 0.0614357
0.0166667, 0.475412, -0.119168, 0.860624, -0.191649, -3.12479, -0.135559, 0.0415038, -0.181705, -0.123811, 0.663355, 0.18921, -0.621468, -0.144769, 0.485815, -0.242951, 0.177059, -0.0506492, 0.0378394, -0.651113, 0.0511863, -0.039005, -0.0201141, 0.0633537
0.025, 0.467553, -0.118372, 0.857961, -0.195096, -3.12345, -0.136623, 0.0298279, -0.177969, -0.108697, 0.628639, 0.178309, -0.625404, -0.146452, 0.494789, -0.241569, 0.184068, -0.0516613, 0.0380821, -0.659937, 0.0509922, -0.0395358, -0.0244861, 0.0634903
0.0333333, 0.459641, -0.117525, 0.855159, -0.198146, -3.12202, -0.136455, 0.0183255, -0.173158, -0.0956289, 0.592793, 0.173153, -0.629093, -0.145896, 0.504754, -0.241718, 0.19027, -0.0524507, 0.0395696, -0.668217, 0.0491941, -0.0399418, -0.0288431, 0.0620394
0.0416667, 0.451645, -0.116627, 0.852216, -0.200528, -3.12053, -0.135138, 0.00710636, -0.168155, -0.0848472, 0.555875, 0.173354, -0.632679, -0.145446, 0.515716, -0.242261, 0.195795, -0.0527981, 0.041393, -0.676139, 0.0461289, -0.0400057, -0.0331036, 0.0591099
0.05, 0.443691, -0.115457, 0.849291, -0.205563, -3.12019, -0.136767, 0.00105093, -0.157477, -0.0685129, 0.507794, 0.175324, -0.632577, -0.145644, 0.522138, -0.243121, 0.202639, -0.0518918, 0.0437014, -0.683978, 0.0436801, -0.0434136, -0.0365723, 0.0590135
0.0583333, 0.43564, -0.114348, 0.84614, -0.20889, -3.11951, -0.136588, -0.00577461, -0.14635, -0.0560928, 0.461914, 0.181574, -0.633206, -0.148746, 0.531845, -0.244654, 0.208898, -0.0517369, 0.0464274, -0.691363, 0.043349, -0.0452182, -0.039901, 0.0570754
0.0666667, 0.427504, -0.113219, 0.842862, -0.211702, -3.11888, -0.1354, -0.0131506, -0.134451, -0.0458965, 0.417027, 0.191529, -0.633885, -0.152378, 0.542957, -0.247052, 0.214577, -0.0516518, 0.0498353, -0.698496, 0.042108, -0.0467985, -0.0430087, 0.0540178
0.075, 0.419315, -0.112051, 0.839502, -0.214562, -3.11821, -0.133912, -0.0202036, -0.121313, -0.036872, 0.371572, 0.20372, -0.634098, -0.154867, 0.553948, -0.249344, 0.219934, -0.0511747, 0.0537214, -0.70558, 0.0405967, -0.0486233, -0.0460647, 0.0506432
0.0833333, 0.411104, -0.11088, 0.836069, -0.217698, -3.11751, -0.132608, -0.0265838, -0.105883, -0.0283246, 0.324924, 0.214206, -0.632907, -0.15396, 0.564374, -0.251043, 0.225288, -0.0504177, 0.0573311, -0.712556, 0.039465, -0.0508019, -0.0491399, 0.0476976
0.0916667, 0.402846, -0.109724, 0.832577, -0.221221, -3.117, -0.131333, -0.0324392, -0.0875222, -0.0202986, 0.27731, 0.219827, -0.629658, -0.1521, 0.574447, -0.252272, 0.230414, -0.0495468, 0.0602214, -0.719114, 0.0371241, -0.0535647, -0.0520566, 0.0450667
0.1, 0.394531, -0.108668, 0.828996, -0.224866, -3.1166, -0.129624, -0.0380113, -0.0663797, -0.0137733, 0.230281, 0.220859, -0.625261, -0.151716, 0.58452, -0.252715, 0.234905, -0.0487104, 0.0624761, -0.724987, 0.036241, -0.0566006, -0.05484, 0.042435
0.108333, 0.38616, -0.107763, 0.825342, -0.228686, -3.11633, -0.12734, -0.0441477, -0.0448686, -0.00928248, 0.185632, 0.218027, -0.61983, -0.152423, 0.594015, -0.251619, 0.23833, -0.0473308, 0.0635611, -0.73014, 0.0372003, -0.0599566, -0.0574535, 0.0397608
0.116667, 0.377689, -0.106989, 0.821656, -0.232608, -3.11612, -0.124272, -0.0513398, -0.0271614, -0.00726752, 0.144852, 0.213943, -0.613525, -0.154828, 0.60299, -0.249377, 0.240481, -0.0450076, 0.0636356, -0.734306, 0.0370842, -0.0636941, -0.0598635, 0.0366886
0.125, 0.369111, -0.106307, 0.817957, -0.236675, -3.11582, -0.120819, -0.0592137, -0.0148613, -0.00707284, 0.108387, 0.210523, -0.606613, -0.156991, 0.611825, -0.24765, 0.241945, -0.0419234, 0.063989, -0.737234, 0.0371343, -0.0678789, -0.0621908, 0.0335945
0.133333, 0.360409, -0.105676, 0.81426, -0.240851, -3.11536, -0.117435, -0.0675967, -0.00884403, -0.00777158, 0.0769153, 0.208854, -0.5994, -0.159994, 0.620709, -0.247264, 0.243323, -0.037836, 0.0643507, -0.739071, 0.0386261, -0.0725015, -0.0645326, 0.0309209
0.141667, 0.351504, -0.105025, 0.810572, -0.24446, -3.11459, -0.114047, -0.0754525, -0.00879324, -0.00925434, 0.0505526, 0.209917, -0.592866, -0.164452, 0.630004, -0.247396, 0.245056, -0.0325685, 0.0643997, -0.739832, 0.0397412, -0.0769853, -0.0668627, 0.0283499
0.15, 0.342361, -0.104268, 0.806891, -0.246969, -3.11339, -0.111275, -0.0812432, -0.0122064, -0.0107775, 0.0285472, 0.212625, -0.587095, -0.169666, 0.639897, -0.247743, 0.248225, -0.0262006, 0.0648801, -0.739596, 0.0406398, -0.080749, -0.0692616, 0.0264041
0.158333, 0.332981, -0.103372, 0.803223, -0.248397, -3.11189, -0.109644, -0.0846553, -0.016488, -0.0114826, 0.0112814, 0.214766, -0.581961, -0.173149, 0.64996, -0.247809, 0.253151, -0.0183079, 0.065041, -0.738443, 0.0421661, -0.0838142, -0.0716968, 0.0256625
0.166667, 0.323348, -0.102342, 0.799585, -0.249061, -3.11039, -0.109318, -0.0865815, -0.0215133, -0.0109894, 0.000322864, 0.216735, -0.577918, -0.170219, 0.659131, -0.2463, 0.259534, -0.00840277, 0.0640719, -0.736195, 0.0442492, -0.0866472, -0.0739369, 0.0263397
0.175, 0.313434, -0.101185, 0.795959, -0.248632, -3.10889, -0.109957, -0.0868407, -0.0265178, -0.00983001, -0.00380081, 0.219282, -0.574422, -0.165617, 0.667974, -0.243326, 0.267247, 0.00353525, 0.0617128, -0.732895, 0.0452316, -0.0889761, -0.0758866, 0.0280343
0.183333, 0.303246, -0.0999278, 0.792343, -0.24693, -3.1075, -0.111036, -0.0848647, -0.0286727, -0.00865043, -0.00193003, 0.222305, -0.566176, -0.169508, 0.67675, -0.239124, 0.27568, 0.0178612, 0.057877, -0.7286, 0.0436732, -0.0906114, -0.0773594, 0.030172
0.191667, 0.292882, -0.098615, 0.788768, -0.244719, -3.10647, -0.113132, -0.0816081, -0.0270908, -0.0067363, 0.00635806, 0.225713, -0.549086, -0.178437, 0.683776, -0.233655, 0.284647, 0.0352471, 0.0531956, -0.723167, 0.042714, -0.0921389, -0.0782261, 0.0335635
0.2, 0.282448, -0.0972902, 0.785302, -0.243041, -3.10613, -0.116754, -0.0787243, -0.0214388, -0.00315234, 0.021814, 0.230729, -0.52442, -0.188167, 0.687719, -0.227999, 0.293841, 0.0559387, 0.0485867, -0.716065, 0.0430502, -0.094442, -0.0783995, 0.0389268
0.208333, 0.271996, -0.0959528, 0.782019, -0.242216, -3.10675, -0.121778, -0.0766504, -0.00989678, 0.00257299, 0.0435044, 0.236015, -0.495196, -0.195127, 0.68751, -0.221503, 0.302655, 0.080425, 0.0435579, -0.706839, 0.0437729, -0.0977587, -0.0776732, 0.0460558
0.216667, 0.261556, -0.0945659, 0.778978, -0.242088, -3.10863, -0.128504, -0.0749582, 0.00812998, 0.0112644, 0.0694472, 0.239572, -0.465765, -0.200808, 0.682314, -0.212656, 0.311338, 0.10887, 0.0373116, -0.695021, 0.0461783, -0.101771, -0.0758707, 0.0551827
0.225, 0.251114, -0.0931181, 0.776228, -0.242091, -3.11192, -0.137065, -0.0733148, 0.0311104, 0.0231294, 0.0984819, 0.2396, -0.440822, -0.206175, 0.672824, -0.201104, 0.320481, 0.140546, 0.0294253, -0.679565, 0.0483053, -0.105791, -0.073063, 0.066437
0.233333, 0.240625, -0.0916348, 0.773802, -0.241236, -3.11623, -0.147429, -0.0708776, 0.0559186, 0.0374002, 0.129886, 0.237234, -0.425777, -0.208092, 0.659716, -0.185569, 0.330941, 0.175035, 0.0184598, -0.659378, 0.0492624, -0.108677, -0.0697734, 0.0798078
0.241667, 0.23002, -0.090158, 0.771689, -0.238278, -3.12057, -0.15919, -0.0658145, 0.0785632, 0.052126, 0.161677, 0.234164, -0.424078, -0.20701, 0.644091, -0.16534, 0.343664, 0.211738, 0.00438625, -0.633762, 0.0512626, -0.108973, -0.0669406, 0.0948072
0.25, 0.219275, -0.0887186, 0.769897, -0.23309, -3.12412, -0.171916, -0.0563193, 0.0984648, 0.0658493, 0.19009, 0.228558, -0.433104, -0.204245, 0.626886, -0.142477, 0.358764, 0.249888, -0.0103461, -0.602346, 0.0550349, -0.10647, -0.0653265, 0.110849
0.258333, 0.208406, -0.0873249, 0.768447, -0.226272, -3.1264, -0.185267, -0.0414717, 0.115101, 0.0778236, 0.212332, 0.219713, -0.446606, -0.198447, 0.608205, -0.119836, 0.375763, 0.289402, -0.022412, -0.565248, 0.059971, -0.101745, -0.0653607, 0.127425
0.266667, 0.197459, -0.0860046, 0.767327, -0.218314, -3.12686, -0.198773, -0.0213639, 0.125007, 0.0870329, 0.228549, 0.211607, -0.462144, -0.189723, 0.587443, -0.0991604, 0.394055, 0.331657, -0.0308467, -0.524639, 0.0663493, -0.0951396, -0.0672757, 0.143988
0.275, 0.186505, -0.0848154, 0.766519, -0.209965, -3.1251, -0.211087, 0.00317943, 0.127022, 0.0921656, 0.238464, 0.206438, -0.477541, -0.181864, 0.566109, -0.0845317, 0.41152, 0.377402, -0.0353817, -0.484513, 0.0737443, -0.0873219, -0.0710062, 0.159037
0.283333, 0.175629, -0.0837917, 0.76603, -0.202486, -3.12129, -0.221064, 0.0308411, 0.123611, 0.0930643, 0.240392, 0.202418, -0.490837, -0.175646, 0.544895, -0.0789369, 0.425385, 0.426734, -0.0354498, -0.449267, 0.0780906, -0.0796966, -0.0760071, 0.171297
0.291667, 0.164936, -0.0830091, 0.765791, -0.196642, -3.11593, -0.227461, 0.0588176, 0.114427, 0.0892942, 0.237099, 0.201985, -0.502479, -0.171094, 0.524032, -0.0826214, 0.432754, 0.479025, -0.0315643, -0.422272, 0.0784154, -0.0731937, -0.0814365, 0.17954
0.3, 0.154511, -0.0825696, 0.765676, -0.192442, -3.10917, -0.229072, 0.0841753, 0.0961769, 0.0798352, 0.233671, 0.209649, -0.51419, -0.169586, 0.505462, -0.0955874, 0.431322, 0.531398, -0.0238146, -0.404711, 0.0798731, -0.0678473, -0.0867588, 0.182636
0.308333, 0.144431, -0.0821938, 0.765728, -0.191292, -3.1024, -0.22938, 0.110603, 0.0898788, 0.0711469, 0.217967, 0.210025, -0.520368, -0.166994, 0.482281, -0.110792, 0.425038, 0.583239, -0.0199855, -0.396833, 0.0841021, -0.0652778, -0.0910515, 0.183996
0.316667, 0.134651, -0.0820522, 0.765767, -0.1912, -3.09507, -0.225897, 0.134052, 0.0780563, 0.0587056, 0.202872, 0.216026, -0.526246, -0.16745, 0.45912, -0.128202, 0.412007, 0.632454, -0.0216556, -0.398044, 0.0854651, -0.0634222, -0.0942152, 0.181155
0.325, 0.12517, -0.0820205, 0.765775, -0.192241, -3.08777, -0.220061, 0.155269, 0.0664599, 0.044819, 0.186838, 0.22338, -0.531294, -0.169434, 0.434519, -0.145416, 0.393756, 0.678061, -0.0306171, -0.406224, 0.0821884, -0.0624577, -0.0959192, 0.175514
0.333333, 0.115916, -0.0821246, 0.765798, -0.195268, -3.08121, -0.21015, 0.172338, 0.0579145, 0.0283166, 0.170554, 0.22981, -0.536008, -0.172361, 0.410094, -0.162595, 0.367692, 0.716508, -0.0445661, -0.417244, 0.0752623, -0.0640605, -0.0958407, 0.164946
0.341667, 0.106901, -0.0822798, 0.765707, -0.19883, -3.07537, -0.198992, 0.187554, 0.0518233, 0.0115309, 0.154446, 0.23432, -0.540527, -0.176738, 0.384598, -0.177091, 0.338268, 0.749359, -0.0629907, -0.430474, 0.0676586, -0.0660562, -0.0941715, 0.152819
0.35, 0.0980526, -0.0824524, 0.765505, -0.202494, -3.07041, -0.187102, 0.201923, 0.0494189, -0.00526107, 0.138169, 0.235348, -0.544907, -0.180994, 0.359054, -0.188659, 0.306553, 0.77594, -0.0825271, -0.444803, 0.057144, -0.0681228, -0.0910027, 0.13974
0.358333, 0.0893056, -0.0826402, 0.765159, -0.205244, -3.06636, -0.175127, 0.216679, 0.0490858, -0.0220184, 0.122384, 0.233834, -0.54985, -0.184772, 0.333894, -0.195715, 0.274526, 0.79718, -0.100779, -0.460228, 0.0388088, -0.0691411, -0.0864217, 0.126626
0.366667, 0.0805991, -0.0828294, 0.76472, -0.207497, -3.06331, -0.162722, 0.230847, 0.0492127, -0.0391185, 0.108178, 0.231074, -0.555625, -0.187076, 0.30778, -0.197526, 0.242357, 0.813617, -0.11894, -0.47467, 0.0369327, -0.0698471, -0.0806002, 0.112943
0.375, 0.0719213, -0.0830133, 0.764161, -0.208685, -3.06125, -0.151406, 0.246642, 0.0516258, -0.0553269, 0.0936561, 0.225456, -0.561041, -0.186721, 0.283372, -0.195514, 0.212112, 0.823327, -0.134849, -0.489465, 0.0324071, -0.0693539, -0.0738346, 0.100634
0.383333, 0.0632725, -0.083206, 0.763492, -0.209209, -3.06018, -0.140331, 0.263288, 0.055771, -0.0715222, 0.0789552, 0.21766, -0.566111, -0.185657, 0.260499, -0.190253, 0.182744, 0.827208, -0.146891, -0.503907, 0.0309444, -0.0682661, -0.0660706, 0.0887126
0.391667, 0.0546491, -0.0834183, 0.762676, -0.208742, -3.06011, -0.13001, 0.281364, 0.0610905, -0.0873541, 0.0640043, 0.208452, -0.570921, -0.184185, 0.239417, -0.181351, 0.155346, 0.825345, -0.153737, -0.517558, 0.0260047, -0.0661328, -0.0572638, 0.0779073
0.4, 0.0460533, -0.0836474, 0.76171, -0.20785, -3.06082, -0.120212, 0.30005, 0.0667177, -0.102925, 0.0490504, 0.198822, -0.575355, -0.182914, 0.219672, -0.169864, 0.129399, 0.818283, -0.155662, -0.530188, 0.025806, -0.0634444, -0.0480518, 0.0677806
0.408333, 0.0374757, -0.0839367, 0.760577, -0.206889, -3.0621, -0.110646, 0.31733, 0.0672254, -0.118587, 0.0361087, 0.194602, -0.580365, -0.182564, 0.202286, -0.157204, 0.104407, 0.805341, -0.153094, -0.541974, 0.0225872, -0.0605458, -0.0390168, 0.058031
0.416667, 0.0289304, -0.0842941, 0.759262, -0.206332, -3.06386, -0.101193, 0.333654, 0.0655014, -0.134221, 0.0235611, 0.193527, -0.585278, -0.181467, 0.186677, -0.144423, 0.0793834, 0.787174, -0.144701, -0.552002, 0.0202596, -0.058004, -0.0302927, 0.048532
0.425, 0.0203669, -0.0846809, 0.757697, -0.204387, -3.06657, -0.0932645, 0.352613, 0.0634892, -0.148946, 0.0092893, 0.193397, -0.589347, -0.179932, 0.174018, -0.127794, 0.0584807, 0.764552, -0.131936, -0.561208, 0.00819827, -0.0538392, -0.0212206, 0.0411181
0.433333, 0.0118866, -0.085092, 0.755951, -0.203333, -3.06997, -0.0854184, 0.36966, 0.059258, -0.163332, -0.00412883, 0.196082, -0.593675, -0.178392, 0.16203, -0.11127, 0.037185, 0.738172, -0.114796, -0.568136, 0.00842283, -0.0505859, -0.0121056, 0.0337254
0.441667, 0.00343547, -0.0855175, 0.753971, -0.201877, -3.07363, -0.0781901, 0.386456, 0.0518008, -0.177292, -0.0169829, 0.201673, -0.598577, -0.178005, 0.152032, -0.0954613, 0.0170821, 0.707981, -0.0953284, -0.573602, 0.00853351, -0.0468047, -0.00333202, 0.0270867
0.45, -0.00499674, -0.0859685, 0.751752, -0.199937, -3.07728, -0.0716112, 0.403395, 0.0418987, -0.190783, -0.0297932, 0.208235, -0.603882, -0.179106, 0.143888, -0.0808839, -0.00184543, 0.674651, -0.074124, -0.577735, 0.00723582, -0.0425058, 0.00501463, 0.021314
0.458333, -0.0134125, -0.0864535, 0.749322, -0.197799, -3.08082, -0.0661095, 0.420808, 0.0311318, -0.203322, -0.0427896, 0.215221, -0.609365, -0.17946, 0.13726, -0.0678503, -0.0192079, 0.63777, -0.0541038, -0.580413, 0.00799914, -0.0381642, 0.0131421, 0.0169581
0.466667, -0.0218292, -0.0869803, 0.746672, -0.194979, -3.08412, -0.0620647, 0.439931, 0.0206049, -0.214858, -0.0561727, 0.223182, -0.614965, -0.176, 0.131996, -0.0558592, -0.0341568, 0.598188, -0.0379166, -0.582131, 0.0102785, -0.0332257, 0.0208345, 0.0144931
0.475, -0.0302298, -0.0875188, 0.74377, -0.19131, -3.08702, -0.0593475, 0.460323, 0.00905704, -0.225313, -0.0699762, 0.230447, -0.620218, -0.174216, 0.127806, -0.045252, -0.0468073, 0.556179, -0.0250323, -0.582703, 0.0104591, -0.0273685, 0.0276508, 0.0136085
0.483333, -0.0385972, -0.0880545, 0.740596, -0.187268, -3.08952, -0.0580537, 0.481706, -0.00249842, -0.234148, -0.0845234, 0.234548, -0.624526, -0.178786, 0.124454, -0.0380341, -0.0576036, 0.511336, -0.0159624, -0.582632, 0.0126974, -0.0211402, 0.0335578, 0.014349
0.491667, -0.0469691, -0.0886365, 0.737184, -0.182845, -3.09194, -0.0586172, 0.505136, -0.0115043, -0.241329, -0.0995511, 0.236915, -0.628312, -0.182112, 0.121952, -0.0344425, -0.0660459, 0.46401, -0.0132291, -0.582947, 0.02243, -0.0146912, 0.0389012, 0.0173974
0.5, -0.0552814, -0.0892914, 0.733618, -0.179551, -3.0945, -0.0596141, 0.527553, -0.01758, -0.247878, -0.113285, 0.237969, -0.632187, -0.1825, 0.11841, -0.032308, -0.0743662, 0.416428, -0.017696, -0.583287, 0.0160075, -0.00958932, 0.0438487, 0.0209393
0.508333, -0.0635828, -0.0899573, 0.729852, -0.176196, -3.09724, -0.0619375, 0.549747, -0.0228759, -0.253066, -0.125062, 0.239032, -0.636618, -0.182686, 0.115237, -0.0332567, -0.0807623, 0.366643, -0.0258319, -0.584353, 0.0123356, -0.00456296, 0.0484717, 0.025936
0.516667, -0.0719056, -0.0906219, 0.725916, -0.172964, -3.10016, -0.0654748, 0.571492, -0.0270915, -0.25691, -0.134692, 0.239749, -0.641859, -0.181776, 0.112166, -0.0378831, -0.0853048, 0.315127, -0.036161, -0.586482, 0.0102413, 6.02946e-05, 0.0527798, 0.032212
0.525, -0.0802522, -0.0912786, 0.721832, -0.17029, -3.10341, -0.0698147, 0.592656, -0.0287813, -0.259818, -0.142634, 0.238798, -0.647494, -0.18042, 0.108989, -0.0472011, -0.0885338, 0.261962, -0.0459222, -0.589302, 0.00857795, 0.00376579, 0.0569086, 0.0392134
0.533333, -0.0886264, -0.0918903, 0.717638, -0.168592, -3.10694, -0.0748638, 0.613106, -0.0269822, -0.261829, -0.149008, 0.236096, -0.653048, -0.179682, 0.105191, -0.0619726, -0.0905843, 0.207683, -0.0525584, -0.592172, 0.00684298, 0.00607494, 0.0608039, 0.0466637
